PMCID,DOI,Field,Category,CopilotValue,HumanValue,CopilotHasNumericOrPercent,HumanHasNumericOrPercent,NumericOrPercentPresence,NumericOrPercentComparable,NumericMatch,PercentMatch,DirectNumericPercentMatch,CopilotMissingMode,HumanStrongNegative,NeiRelevant,NeiScore,NeiRule,CopilotYesNo,HumanYesNo,YesNoRelevant,YesNoComparable,YesNoScore,YesNoRule,CopilotUrlCount,HumanUrlCount,UrlRelevant,UrlComparable,UrlScore,UrlRule
PMC8371605,10.1038/s41586-021-03819-2,model/availability,model,"* Source Code Released: Yes.
* Code URL/License:
  * Source: https://github.com/deepmind/ | License: Not enough information is available
  * Source: https://github.com/tensorflow/tensorflow | License: Not enough information is available
  * Source: https://github.com/deepmind/sonnet | License: Not enough information is available
  * Source: https://github.com/google/jax/ | License: Not enough information is available
  * Source: https://github.com/deepmind/dm-haiku | License: Not enough information is available
  * Source: https://github.com/soedinglab/hh-suite | License: Not enough information is available
  * Source: http://eddylab.org/software/hmmer/ | License: Not enough information is available
  * Source: https://github.com/openmm/openmm | License: Not enough information is available
  * Source: https://github.com/soedinglab/MMseqs2 | License: Not enough information is available
  * Source: https://github.com/refresh-bio/FAMSA | License: Not enough information is available
  * Source: https://www.python.org/ | License: Not enough information is available
  * Source: https://github.com/numpy/numpy | License: Not enough information is available
  * Source: https://www.scipy.org/ | License: Not enough information is available
  * Source: https://github.com/mwaskom/seaborn | License: Not enough information is available
  * Source: https://github.com/matplotlib/matplotlib | License: Not enough information is available
  * Source: https://github.com/bokeh/bokeh | License: Not enough information is available
  * Source: https://github.com/pandas-dev/pandas | License: Not enough information is available
  * Source: https://github.com/has2k1/plotnine | License: Not enough information is available
  * Source: https://github.com/statsmodels/statsmodels | License: Not enough information is available
  * Source: https://research.google.com/colaboratory | License: Not enough information is available
  * Source: https://zhanglab.dcmb.med.umich.edu/TM-align/ | License: Not enough information is available
  * Source: https://github.com/schrodinger/pymol-open-source | License: Not enough information is available
* Simplified Run Method: Not enough information is available.",Yes: paper has a clear 'Code availability section'. GitHub software availability: https://github.com/google-deepmind/alphafold . Apache 2.0 License. Docker image w/ instructions provided in GitHub & Google Deepmind provided server also to use it: https://alphafoldserver.com/welcome (requires login).,True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,22,2,True,True,0.0,no_url_match
PMC8385175,10.1016/j.ebiom.2021.103546,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * https://github.com/stanfordmlgroup/influenza-qtof | Not enough information is available.","Conatact (hoganca@stanford.edu) is provided right the beggining of the ""Methods"" section of the papaer for further information and requests.  The data and code generated during this study were made available at https://github.com/stanfordmlgroup/influenza-qtof.",False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC8385175,10.1016/j.ebiom.2021.103546,model/availability,model,"* Source Code Released: Yes.

* Code URL/License:
  * Source: https://github.com/stanfordmlgroup/influenza-qtof | License: Not enough information is available.

* Simplified Run Method: Not enough information is available.",https://github.com/stanfordmlgroup/influenza-qtof,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC8469072,10.3390/diagnostics11091582,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * Dataset-1: Not enough information is available | Not enough information is available
  * Dataset-2: https://doi.org/10.1038/s41597-020-00627-5 | Not enough information is available",Dataset 1: publicy available with the publication at doi: https://doi.org/10.1016/j.imu.2019.100275. Dataset splits not provided.  Dataset 2: publicy available with the publication at doi: https://doi.org/10.1101/2020.11.02.365536,True,True,True,True,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,yes,none,True,False,0.0,yesno_not_comparable,1,2,True,True,0.0,no_url_match
PMC8469072,10.3390/diagnostics11091582,model/availability,model,"* Source Code Released: No.

* Code URL/License: Not enough information is available.

* Simplified Run Method:
  * Tool Type: Web Server
    URL: https://www.mdpi.com/article/10.3390/diagnostics11091582/s1 (Source: Supplementary Figure S4)","Yes, the code is available at: https://github.com/tawsifur/Mortality-severity-prediction-using-blood-biomarkers",True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,1,1,True,True,0.0,no_url_match
PMC8485143,10.1155/2021/2203636,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * https://www.ncbi.nlm.nih.gov/geo/ | Not enough information is available.",Yes (GEO: https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE152075),False,True,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,0.0,no_url_match
PMC8545175,10.1109/jbhi.2020.3023246,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * **SARS-CoV-2**: https://www.medrxiv.org/content/early/2020/05/14/2020.04.24.20078584 | Not enough information is available.
  * **COVID-CT**: https://arxiv.org/abs/2003.13865 | Not enough information is available.",preprocessed data: https://drive.google.com/file/d/1JBp9RH9-yBEdtkNYDi6wWL79o62JD5Td/view     ,True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,2,1,True,True,0.0,no_url_match
PMC8553642,10.1016/j.bpj.2021.08.039,optimization/config,optimization,"* Configuration Source: The code for metapredict can be found at: https://github.com/idptools/metapredict | Not enough information is available
* Configuration Source: Fully processed sequences used for assessment (including sequences and scores) and code used for this manuscript are provided at https://github.com/holehouse-lab/supportingdata/ | Not enough information is available
* Configuration Source: Supporting material can be found online at https://doi.org/10.1016/j.bpj.2021.08.039 | Not enough information is available
* Configuration Source: Documentation is available at https://metapredict.readthedocs.io/ | Not enough information is available
* Configuration Source: The metapredict disorder predictor can be installed directly from the Python Packaging Index using pip (i.e., ‘pip install metapredict’) | Not enough information is available
* Configuration Source: Source: Supplementary (see Supporting materials and methods for details) | Not enough information is available",They are available in the supplementar materials. Additionally they are available in the github: https://github.com/idptools/metapredict/tree/master ,True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,none,none,False,False,0.0,yesno_not_comparable,4,1,True,True,0.0,no_url_match
PMC8553642,10.1016/j.bpj.2021.08.039,model/availability,model,"* Source Code Released: Yes.

* Code URL/License:
  * Source: https://github.com/idptools/metapredict | License: Not enough information is available
  * Source: https://github.com/holehouse-lab/supportingdata/ | License: Not enough information is available

* Simplified Run Method:
  * Tool Type: Web Server: http://metapredict.net
  * Tool Type: Python Package Manager: pip install metapredict",The software is available in the repo: https://github.com/idptools/metapredict/tree/master. It is available as a webserver: https://metapredict.net/ . Documentation is available at : https://metapredict.readthedocs.io/en/latest/index.html.,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,3,3,True,True,0.0,no_url_match
PMC8554859,10.1186/s12967-021-03084-x,model/availability,model,"* **Source Code Released**: No.

* **Code URL/License**: Not enough information is available.

* **Simplified Run Method**:
  * Tool Type: Web Server
    URL: http://lab.malab.cn/~acy/iTTCA",The online prediction server was made freely accessible at http://lab.malab.cn/~acy/iTTCA.   All test classifiers were applied as in the Scikit-learn implementation.,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC9252801,10.1093/nar/gkac278,model/availability,model,"* **Source Code Released**: No.

* **Code URL/License**: Not enough information is available.

* **Simplified Run Method**:
  * Tool Type: Web Server | URL: https://services.healthtech.dtu.dk/service.php?DeepLoc-2.0",It is available through a webserver: https://services.healthtech.dtu.dk/services/DeepLoc-2.0/,True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,no,none,True,False,0.0,yesno_not_comparable,1,1,True,True,0.0,no_url_match
PMC9580958,10.3389/fbinf.2022.1019597,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * CheZOD1174 (Training set): https://github.com/Rostlab/SETH | Not enough information is available.
  * CheZOD117 (Test set): https://github.com/Rostlab/SETH | Not enough information is available.",Datasets are available at https://github.com/DagmarIlz/SETH,True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,0.0,no_url_match
PMC9580958,10.3389/fbinf.2022.1019597,model/availability,model,"* **Source Code Released**: Yes.

* **Code URL/License**:
  * Source: https://github.com/Rostlab/SETH | License: Not enough information is available.

* **Simplified Run Method**:
  * Tool Type: Online Tool: https://colab.research.google.com/drive/1vDWh5YI_BPxQg0ku6CxKtSXEJ25u2wSq?usp=sharing.",SETH is freely publicly available at: https://github.com/Rostlab/SETH.,True,False,True,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,2,1,True,True,0.5,url_partial_match
PMC9681730,10.1038/s41467-022-34807-3,model/availability,model,"* **Source Code Released**: Yes.

* **Code URL/License**:
  * Source: https://github.com/fenglei104/DeepPROTACs | License: Not enough information is available.

* **Simplified Run Method**:
  * Tool Type: Web Server: https://bailab.siais.shanghaitech.edu.cn/services/deepprotacs/",They used a validation set to optimize hyperparameters. The source code of DeepPROTACs and associated data preparation scripts are available at github (https://github.com/fenglei104/ DeepPROTACs) 98. The final DeepPROTACs model is also provided.,True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,2,1,True,True,0.0,no_url_match
PMC9757591,10.1371/journal.pone.0279280,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * https://www.bv-brc.org/ | Not enough information is available.","Datasets used for training & test available on the GitHub repository within labelled CSV files. GitHub: https://github.com/BV-BRC-dependencies/zou-plasmid-prediction.

The original data sourced from BV-BRC (https://www.bv-brc.org/) should also still be avaialble provided no changes have occured to the data since the original study publication.",False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,yes,no,True,True,0.0,yesno_mismatch,1,2,True,True,0.5,url_partial_match
PMC9757591,10.1371/journal.pone.0279280,model/availability,model,"* Source Code Released: Yes.

* Code URL/License:
  * Source: https://github.com/BV-BRC-dependencies/zou-plasmid-prediction | License: Not enough information is available.

* Simplified Run Method: Not enough information is available.","Github containing model source code available: https://github.com/BV-BRC-dependencies/zou-plasmid-prediction. Python code primarily, no interactive notebooks. No docker/container deployment linked or clearly available. Repository license not clear.",False,False,False,False,False,False,False,partial_missing,True,True,0.5,partial_missing_to_negative_half_match,yes,no,True,True,0.0,yesno_mismatch,1,1,True,True,1.0,url_full_match
PMC9805592,10.1093/bioinformatics/btac759,dataset/availability,dataset,"* **Dataset Publicly Available**: Yes.

* **Dataset URL/License**:
  * BM5 Dataset: https://data.sbgrid.org/dataset/843/ | Not enough information is available.
  * CAPRI Score Set: https://data.sbgrid.org/dataset/843/ | Not enough information is available.",All datasets are available from the SBGrid data repository https://data.sbgrid.org/dataset/843/,True,True,True,True,True,False,True,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,1,1,True,True,1.0,url_full_match
PMC9805592,10.1093/bioinformatics/btac759,model/availability,model,"* Source Code Released: Yes.

* Code URL/License:
  * Source: https://github.com/DeepRank/Deeprank-GNN/tree/master/paper_pretrained_models | License: Not enough information is available
  * Source: https://deeprank-gnn.readthedocs.io/ | License: Not enough information is available

* Simplified Run Method:
  * Tool Type: Web Server: https://deeprank-gnn.readthedocs.io/",DeepRank-GNN can be installed using PyPi package manager after installation of dependencies. The source code is available on GitHub: https://github.com/DeepRank/Deeprank-GNN,False,False,False,False,False,False,False,partial_missing,False,True,0.0,no_nei_match,yes,none,True,False,0.0,yesno_not_comparable,2,1,True,True,0.0,no_url_match
