Group,Subfield,DOME_Field,PMCID,Category,Source_Snippet
Evaluation,method,Evaluation/method,PMC4407517,Full,* **Evaluation Strategy**: 10-fold Cross-Validation.
Evaluation,method,Evaluation/method,PMC9347213,Full,"* **Evaluation Strategy**:
  * Independent hold-out sets: The dataset was split into 80% training and 20% testing sets. The model was trained on the training set and evaluated on the testing set."
Evaluation,method,Evaluation/method,PMC11865635,Full,"**Evaluation Strategy:**

* Internal Validation: The method was evaluated using a hold-out set of 120 cases.
* External Validation: The method was further validated using an additional 40 cases from another institution."
Evaluation,method,Evaluation/method,PMC8581823,Full,"* **Evaluation Strategy**:
  * Two-Fold Random Shuffle Test
  * Independent Test Set
    * Dataset: European American (EA) children
    * N=351
    * ADHD Cases: 89
    * Controls: 262
    * Training Data: African American (AA) children (N=524)
    * Testing Data: European American (EA) children (N=351)"
Evaluation,method,Evaluation/method,PMC11625410,Full,"* **Evaluation Strategy**:
  * 10-Fold Cross-Validation: The method was evaluated using 10-fold cross-validation on the training set. This involved splitting the data into 10 subsets, training the model on 9 subsets, and validating it on the remaining subset. This process was repeated 10 times, with each subset used once as the validation set.
  * Independent Test Set: An independent test set was reserved, comprising 20% of the total observations (N=9,927). This set was used to evaluate the final model's performance after training and cross-validation. The train-test split was stratified by label to ensure balanced representation of positive and negative observations."
Evaluation,method,Evaluation/method,PMC7665450,Full,"* **Evaluation Strategy**: 5-Fold Cross-Validation.
  * The data were randomly portioned into five equal-size subsets.
  * The model was trained on four of the subsets and evaluated on the fifth (out-of-fold) subset.
  * This process was performed over the five possible permutations of the subsets, yielding five estimates of the models’ generalisation performance."
Evaluation,method,Evaluation/method,PMC11806858,Full,"* **Evaluation Strategy**:
  * 5-fold Cross-Validation: The model was evaluated using 5-fold cross-validation within the derivation cohort to optimize the hyperparameters.
  * Independent Hold-out Set: The dataset was randomly divided into derivation and testing cohorts in an 8:2 ratio, stratified by the occurrence of MACE events. The model was evaluated on the independent testing cohort."
Evaluation,method,Evaluation/method,PMC11874791,Full,"* **Evaluation Strategy**: 5-Fold Cross-Validation.
  * The method was evaluated using 5-fold cross-validation, where the dataset was partitioned into 5 equal-sized folds. Each fold served as a distinct validation set while the remaining data was used for training. This process was repeated 5 times, with each fold taking turns as the validation set. The average performance was estimated by averaging the results across the 5 folds.
  * The cross-validation framework was further enhanced by using different 5-fold cross-validation splits across 10 iterations. The final performance was given by the average test score across these repetitions, resulting in 50 held-out test score measures from models with potentially different hyperparameters. This approach ensures robust and consistent evaluation."
Evaluation,method,Evaluation/method,PMC6637411,Partial,"* **Evaluation Strategy**:
  * **Bootstrapping**: The Random Forest model used bootstrapping of random sampling with replacement of individuals. The training set was used to build the decision trees, and the test set was used to define classification accuracy based on these trees.
  * **Not enough information is available**: The PLS-DA model does not explicitly state the validation strategy used."
Evaluation,method,Evaluation/method,PMC7406302,Partial,"* **Evaluation Strategy**:
  * **Random Forest**: 5-fold cross-validation.
  * **Neural Network**: Not enough information is available."
Evaluation,method,Evaluation/method,PMC8108534,Partial,"* **Evaluation Strategy**:
  * Train-Validation Split: For both CARE and N2V, a 90%–10% train-validation split was used.
  * Not enough information is available on whether k-fold cross-validation or independent hold-out sets were used."
Evaluation,method,Evaluation/method,PMC10128621,Partial,Evaluation Strategy: Not enough information is available.
Evaluation,method,Evaluation/method,PMC5849485,Partial,"**Evaluation Strategy:**

* Not enough information is available."
Evaluation,method,Evaluation/method,PMC9802238,Partial,"* **Evaluation Strategy**:
  * Independent hold-out sets: The same randomly selected group of twelve training, three validation, and five testing image sets were used for all cell instance segmentation and cell classification studies, except when using cross-validation.
  * Cross-validation: Not enough information is available."
Evaluation,method,Evaluation/method,PMC9686141,Partial,Evaluation Strategy: Not enough information is available.
Evaluation,method,Evaluation/method,PMC10528923,Partial,Evaluation Strategy: Not enough information is available.
Evaluation,method,Evaluation/method,PMC6135464,Partial,"* **Evaluation Strategy**: Out-of-Bag (OOB) Error Rate.
  * The study used the OOB error rate, a permutation-based assessment of internal model validity, to evaluate the Random Forest (RF) models. This method involves using the data not included in the bootstrap sample (out-of-bag) to estimate the error rate.
  * The best RF model was identified by the lowest estimated OOB error rate of classification.
  * The study ran ten replicates of each RF model to assure stability.
  * Not enough information is available on whether an independent validation cohort was used."
Evaluation,method,Evaluation/method,PMC8087249,Partial,"* **Evaluation Strategy**:
  * **Elastic Net**: Nested cross-validation with 5 outer folds and 10 inner folds.
  * **Random Forest**: 5-fold cross-validation.
  * **K-Nearest Neighbors**: Not enough information is available."
Evaluation,method,Evaluation/method,PMC10579490,Missing,"* **Evaluation Strategy**:
  * Not enough information is available."
Evaluation,method,Evaluation/method,PMC10802079,Missing,* **Evaluation Strategy**: Not enough information is available.
Evaluation,method,Evaluation/method,PMC7842780,Missing,**Evaluation Strategy**: Not enough information is available.
Evaluation,method,Evaluation/method,PMC11148103,Missing,"* **Evaluation Strategy**:
  * Not enough information is available."
Evaluation,method,Evaluation/method,PMC7285934,Missing,* **Evaluation Strategy**: Not enough information is available.
Evaluation,method,Evaluation/method,PMC8182259,Missing,"* **Evaluation Strategy**:
  * Not enough information is available."
Evaluation,method,Evaluation/method,PMC11134423,Missing,"* **Evaluation Strategy**:
  * Not enough information is available."
Evaluation,method,Evaluation/method,PMC11218872,Missing,* **Evaluation Strategy**: Not enough information is available.
Evaluation,method,Evaluation/method,PMC8461876,Missing,* **Evaluation Strategy**: Not enough information is available.
Evaluation,method,Evaluation/method,PMC10359547,Missing,"* **Evaluation Strategy**:
  * Not enough information is available."
Model,availability,Model/availability,PMC11845296,Full,Not a relevant AI or machine learning publication
Model,availability,Model/availability,PMC11278897,Full,Not a relevant AI or machine learning publication
Model,availability,Model/availability,PMC11227463,Full,Not a relevant AI or machine learning publication
Model,availability,Model/availability,PMC8711640,Full,"* **Source Code Released**: Yes.

* **Code URL/License**:
  - Source: https://github.com/mahmoodlab/CLAM | License: GNU GPLv3

* **Simplified Run Method**:
  - Tool Type: Web Server: http://clam.mahmoodlab.org"
Model,availability,Model/availability,PMC9962729,Full,Not a relevant AI or machine learning publication
Model,availability,Model/availability,PMC11747270,Full,Not a relevant AI or machine learning publication
Model,availability,Model/availability,PMC9789372,Full,Not a relevant AI or machine learning publication
Model,availability,Model/availability,PMC6153696,Full,Not a relevant AI or machine learning publication
Model,availability,Model/availability,PMC9586871,Full,Not a relevant AI or machine learning publication
Model,availability,Model/availability,PMC10837709,Full,Not a relevant AI or machine learning publication
Model,availability,Model/availability,PMC7659093,Partial,"* **Source Code Released**: No.

* **Code URL/License**: Not enough information is available.

* **Simplified Run Method**: Not enough information is available."
Model,availability,Model/availability,PMC8568050,Partial,"* **Source Code Released**: No.

* **Code URL/License**: Not enough information is available.

* **Simplified Run Method**: Not enough information is available."
Model,availability,Model/availability,PMC4407517,Partial,"* Source Code Released: No.

* Code URL/License: Not enough information is available.

* Simplified Run Method: Not enough information is available."
Model,availability,Model/availability,PMC9347213,Partial,"* **Source Code Released**: No.

* **Code URL/License**: Not enough information is available.

* **Simplified Run Method**: Not enough information is available."
Model,availability,Model/availability,PMC11865635,Partial,"* Source Code Released: No.

* Code URL/License: Not enough information is available.

* Simplified Run Method: Not enough information is available."
Model,availability,Model/availability,PMC8581823,Partial,"* Source Code Released: No
* Code URL/License: Not enough information is available
* Simplified Run Method: Not enough information is available"
Model,availability,Model/availability,PMC11625410,Partial,"* **Source Code Released**: Yes.

* **Code URL/License**:
  * Source: https://gitlab.com/machine-biology-group-public/pancleave | License: Not enough information is available.

* **Simplified Run Method**:
  * Not enough information is available."
Model,availability,Model/availability,PMC7665450,Partial,"* Source Code Released: No.

* Code URL/License: Not enough information is available.

* Simplified Run Method: Not enough information is available."
Model,availability,Model/availability,PMC11806858,Partial,"* Source Code Released: No
* Code URL/License: Not enough information is available
* Simplified Run Method: Not enough information is available"
