Group,Subfield,DOME_Field,PMCID,Category,Source_Snippet
Data,splits,Data/splits,PMC8147869,PartialRejection,"* **Number of Splits**: 3 (Original, Random Removal, NN Removal).   * The original dataset was used as one split.   * Two reduced datasets were created by random compound removal and NN removal, respectively.  * **Split Counts**:   * Original: Not enough information is available.   * Random Removal: Not enough information is available.   * NN Removal: Not enough information is available.  * **Clas"
Data,splits,Data/splits,PMC6266744,Failure,"* Number of Splits: Leave-one-out cross-validation.   * This is the only split strategy mentioned.  * Split Counts:   * Leave-one-out cross-validation was performed on each machine learning model to predict at-risk status among 32 infants (11 at-risk) with a mean age of 90 days.  * Class Distribution:   * Leave-one-out cross-validation: 11 at-risk, 21 typically developing (TD)."
Data,splits,Data/splits,PMC7399473,Failure,"* **Number of Splits**: 2 (Train, Test). * **Split Counts**:   * Train: 1172 (70% of the total dataset)   * Test: 508 (30% of the total dataset) * **Class Distribution**:   * Train: The same proportion of iPPIs and non-iPPIs.   * Test: The same proportion of iPPIs and non-iPPIs."
Data,splits,Data/splits,PMC4528797,Failure,"* **Number of Splits**: 2 (Training, Testing)  * **Split Counts**:   * **X-Xnpg**:     * Train: 4307 (tt/C0), 4131 (tt+), 176 (tc/C0)     * Test: 435 (tt/C0), 65 (tt+), 122 (tc/C0), 12 (tc+)   * **X-Pro**:     * Train: 88 (tt/C0), 88 (tc/C0)     * Test: 90 (tt/C0), 1 (tt+), 69 (tc/C0), 74 (tc+)   * **X-Gly**:     * Train: 1049 (tt/C0), 1049 (tt+)     * Test: 77 (tt/C0), 31 (tt+)  * **Class Distrib"
Data,splits,Data/splits,PMC3585893,Failure,"* Number of Splits: Leave-One-Out Cross-Validation (LOOCV).   * The LOOCV method was used, which involves a single training set and a single test set per iteration. In each iteration, a single data point is used as the test set, and the remaining data points form the training set.  * Split Counts:   * Train: N-1 (where N is the total number of samples).   * Test: 1 (a single data point left out in"
Data,splits,Data/splits,PMC10793204,Failure,"* **Number of Splits**: 11 (Subsets A – K, each corresponding to either training/validation/held-out test set). * **Split Counts**:   * Random solute-solvent sampling:     * Train: N=1,047-1,048 (Exp-DB), N=82,861-82,893 (Aug-DBs)     * Test: N=1,164 (Exp-DB), N=92,107 (Aug-DBs)     * Validation: N=1,047-1,048 (Exp-DB), N=82,861-82,893 (Aug-DBs)   * Solvent-wise split:     * Train: N=130-132 (Nsol"
Data,splits,Data/splits,PMC7269502,Failure,* Number of Splits:   * Full dataset   * Agar dilution subsample  * Split Counts:   * Full dataset: N=976   * Agar dilution subsample: N=261  * Class Distribution:   * Agar dilution subsample:     * blaTEM:2b: 155     * blaCTXM:2be: 37     * blaOXA:2d: 35     * blaSHV:2b: 10     * Other_bla*: 13     * Source: Supplementary Table S5
Data,splits,Data/splits,PMC5755976,Failure,"* Number of Splits: 4 (Control, N2O + ISO, N2O alone, ISO alone). * Split Counts:   * Control: N=6   * N2O + ISO: N=6   * N2O alone: N=6   * ISO alone: N=6 * Class Distribution:   * Control: N=6   * N2O + ISO: N=6   * N2O alone: N=6   * ISO alone: N=6   * The dataset is balanced across all splits."
Data,splits,Data/splits,PMC10485719,Failure,"* **Number of Splits**: 3 (Training, Validation, Testing). * **Split Counts**:   * Train: 8,012   * Test: 1,001   * Validation: 1,002 * **Class Distribution**:   * The dataset is highly unbalanced, with 67% of the total number of lesions corresponding to melanocytic nevi and 11% to melanoma.   * The data set was randomly stratified in an 80:10:10 split, ensuring the same class distribution in all"
Data,splits,Data/splits,PMC6693982,Failure,"* **Number of Splits**: 2   * Low Noise   * High Noise  * **Split Counts**:   * Low Noise: Pre-matching N=884, Post-matching N=1987   * High Noise: Pre-matching N=2254, Post-matching N=440  * **Class Distribution**:   * Low Noise Pre-matching:     * Parent-Parent Physical Assault (Any): No: 789, Yes: 95     * Parent-Parent Physical Assault (Severe): No: 854, Yes: 30     * Parent-Parent Psychologic"
Data,splits,Data/splits,PMC8027708,Failure,"* Number of Splits: 2 (Common, Severe). * Split Counts:   * Common: 76   * Severe: 17 * Class Distribution:   * Common: 76   * Severe: 17"
Evaluation,availability,Evaluation/availability,PMC7807830,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,availability,Evaluation/availability,PMC11613580,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,availability,Evaluation/availability,PMC11500067,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,availability,Evaluation/availability,PMC7418871,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,availability,Evaluation/availability,PMC11697584,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,availability,Evaluation/availability,PMC11376311,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,availability,Evaluation/availability,PMC11001700,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,availability,Evaluation/availability,PMC7731980,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,availability,Evaluation/availability,PMC7714088,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,availability,Evaluation/availability,PMC4338520,IrrelevantSuccess,Not a relevant AI or machine learning publication
Evaluation,availability,Evaluation/availability,PMC10962643,NotEnoughOnly,* **Evaluation Logs**: Not enough information is available.
Evaluation,availability,Evaluation/availability,PMC10947221,NotEnoughOnly,* **Evaluation Logs**: Not enough information is available.
Evaluation,availability,Evaluation/availability,PMC5639897,NotEnoughOnly,* **Evaluation Logs**: Not enough information is available.
Evaluation,availability,Evaluation/availability,PMC7874511,NotEnoughOnly,* **Evaluation Logs**: Not enough information is available.
Evaluation,availability,Evaluation/availability,PMC4528797,NotEnoughOnly,* **Evaluation Logs**: Not enough information is available.
Evaluation,availability,Evaluation/availability,PMC5034949,NotEnoughOnly,* **Evaluation Logs**: Not enough information is available.
Evaluation,availability,Evaluation/availability,PMC3158884,NotEnoughOnly,* **Evaluation Logs**: Not enough information is available.
Evaluation,availability,Evaluation/availability,PMC5138114,NotEnoughOnly,* **Evaluation Logs**: Not enough information is available.
Evaluation,availability,Evaluation/availability,PMC8016001,NotEnoughOnly,* **Evaluation Logs**: Not enough information is available.
Evaluation,availability,Evaluation/availability,PMC11581825,NotEnoughOnly,* **Evaluation Logs**: Not enough information is available.
Evaluation,availability,Evaluation/availability,PMC11583843,PartialRejection,* **Are the raw evaluation logs available?**   Not enough information is available.
Evaluation,availability,Evaluation/availability,PMC7238365,PartialRejection,* **Are the raw evaluation logs available?**   * Not enough information is available.
Evaluation,availability,Evaluation/availability,PMC5804178,PartialRejection,* **Are the raw evaluation logs available?**   * Not enough information is available.
Evaluation,availability,Evaluation/availability,PMC7406872,PartialRejection,* **Are the raw evaluation logs available?**   Not enough information is available.
Evaluation,availability,Evaluation/availability,PMC4262615,PartialRejection,* **Are the raw evaluation logs available?**   Not enough information is available.
Evaluation,availability,Evaluation/availability,PMC11254488,PartialRejection,* **Are the raw evaluation logs available?**   Not enough information is available.
Evaluation,availability,Evaluation/availability,PMC6466885,PartialRejection,* **Are the raw evaluation logs available?**   * Not enough information is available.
Evaluation,availability,Evaluation/availability,PMC4442797,PartialRejection,* **Are the raw evaluation logs available?**   Not enough information is available.
Evaluation,availability,Evaluation/availability,PMC10153038,PartialRejection,* **Are the raw evaluation logs available?**   * Not enough information is available.
Evaluation,availability,Evaluation/availability,PMC6266744,PartialRejection,* **Are the raw evaluation logs available?**   - Not enough information is available.
Evaluation,availability,Evaluation/availability,PMC6022472,Failure,"* **Are the raw evaluation logs available?**   * The raw evaluation logs are not available in the publication or supplementary material.   * The labels of the Challenge real test data and the related confusion matrices were released to the participants and teams that were invited to contribute to a special issue in Journal of Neuroscience Methods. However, there is no information provided on wheth"
