uid,pmcid,pmid,year
16322764,PMC1289391,16322764,2005
16322766,PMC1289393,16322766,2005
16327290,,16327290,2005
16336650,PMC1325059,16336650,2005
16337078,,16337078,2005
16341901,,16341901,2005
16342179,,16342179,2005
16343845,,16343845,2005
16343848,,16343848,2005
16351712,PMC1325229,16351712,2005
16351738,PMC1866396,16351738,2005
16351739,PMC1866395,16351739,2005
16351746,PMC1866388,16351746,2005
16351747,PMC1866387,16351747,2005
16354297,PMC1361783,16354297,2005
16356267,PMC1414082,16356267,2005
16357352,PMC1447545,16357352,2005
16357355,PMC1447552,16357355,2005
16357645,PMC3073139,16357645,2005
16359704,,16359704,2005
16360320,PMC4071224,16360320,2005
16362926,,16362926,2005
16371347,PMC1322270,16371347,2005
16372902,PMC1361771,16372902,2005
16373484,PMC1370898,16373484,2005
16374922,PMC7104560,16374922,2005
16377613,,16377613,2005
16378477,,16378477,2005
16381612,PMC1360673,16381612,2005
16387854,PMC1326169,16387854,2005
16393144,PMC5172590,16393144,2005
16393145,PMC5172540,16393145,2005
16412461,,16412461,2005
16420732,,16420732,2005
16433103,PMC1609215,16433103,2005
16447959,,16447959,2005
16447989,,16447989,2005
16451587,PMC1866808,16451587,2005
16451591,PMC1866804,16451591,2005
16451592,PMC1866803,16451592,2005
16451595,PMC1866800,16451595,2005
16451602,PMC1866793,16451602,2005
16475759,PMC1413505,16475759,2005
16487083,PMC5172547,16487083,2005
16520143,,16520143,2005
16552132,,16552132,2005
16685822,,16685822,2005
16685884,PMC3681096,16685884,2005
16685905,,16685905,2005
16763665,PMC1475741,16763665,2005
16779009,PMC1560852,16779009,2005
16779022,PMC1560537,16779022,2005
16779033,PMC1560879,16779033,2005
16779038,PMC1560736,16779038,2005
16779041,PMC1560786,16779041,2005
16779044,PMC1560666,16779044,2005
16779069,PMC1560557,16779069,2005
16779072,PMC1560806,16779072,2005
16779074,PMC1560783,16779074,2005
16779104,PMC1560818,16779104,2005
16779108,PMC1560669,16779108,2005
16779117,PMC1560850,16779117,2005
16779123,PMC1560780,16779123,2005
16779142,PMC1560580,16779142,2005
16779156,PMC1560793,16779156,2005
16779160,PMC1560754,16779160,2005
16779271,PMC1560731,16779271,2005
16779292,PMC1560671,16779292,2005
16779309,PMC1560667,16779309,2005
16779318,PMC1560897,16779318,2005
16779389,PMC1560855,16779389,2005
16779391,PMC1560521,16779391,2005
16779393,PMC1560655,16779393,2005
16779444,PMC1560662,16779444,2005
16849202,PMC1618496,16849202,2005
16849203,PMC1618507,16849203,2005
16853662,,16853662,2005
16901087,,16901087,2005
17044172,,17044172,2005
17044181,,17044181,2005
17044184,,17044184,2005
17044187,,17044187,2005
17057807,PMC1447578,17057807,2005
17281648,,17281648,2005
17282156,,17282156,2005
17282328,,17282328,2005
17282480,,17282480,2005
17282501,,17282501,2005
17282628,,17282628,2005
17282773,,17282773,2005
17597855,PMC1891637,17597855,2005
18428746,PMC3863626,18428746,2005
18629225,PMC2447521,18629225,2005
18629295,PMC2448599,18629295,2005
18629297,PMC2448601,18629297,2005
18924631,PMC2548401,18924631,2005
19081747,PMC2600551,19081747,2005
19305632,PMC2657655,19305632,2005
19960118,PMC2786224,19960118,2005
20802821,PMC2929138,20802821,2005
27857554,PMC5036631,27857554,2005
29456289,PMC5815843,29456289,2005
15963765,,15963765,2006
16287089,,16287089,2006
16315316,,16315316,2006
16342141,,16342141,2006
16354383,,16354383,2006
16354384,,16354384,2006
16365918,PMC1361752,16365918,2006
16381831,PMC1347497,16381831,2006
16381951,PMC1347429,16381951,2006
16397005,,16397005,2006
16398931,PMC1955739,16398931,2006
16402624,PMC2646122,16402624,2006
16403791,,16403791,2006
16403914,PMC1464056,16403914,2006
16409628,PMC1395344,16409628,2006
16409635,PMC1360687,16409635,2006
16410322,,16410322,2006
16410325,,16410325,2006
16412218,PMC1382210,16412218,2006
16412240,PMC1363362,16412240,2006
16418269,PMC1347989,16418269,2006
16420705,PMC1386718,16420705,2006
16424108,PMC1415219,16424108,2006
16426462,PMC1403803,16426462,2006
16433028,,16433028,2006
16438716,PMC1386711,16438716,2006
16448564,PMC1413964,16448564,2006
16450363,PMC3250929,16450363,2006
16451870,PMC1367847,16451870,2006
16457852,,16457852,2006
16458525,,16458525,2006
16465448,PMC11136025,16465448,2006
16477622,,16477622,2006
16478464,,16478464,2006
16478545,PMC1386714,16478545,2006
16481336,,16481336,2006
16483361,PMC1402330,16483361,2006
16488194,,16488194,2006
16488235,,16488235,2006
16489071,,16489071,2006
16493651,,16493651,2006
16495232,PMC1383574,16495232,2006
16496436,,16496436,2006
16501184,PMC1513657,16501184,2006
16503427,,16503427,2006
16503973,PMC1434777,16503973,2006
16504075,PMC1489953,16504075,2006
16504092,PMC1397873,16504092,2006
16504116,PMC1402329,16504116,2006
16504159,PMC1409801,16504159,2006
16507357,PMC1702322,16507357,2006
16508902,,16508902,2006
16509385,,16509385,2006
16509965,PMC1409802,16509965,2006
16509967,PMC1413521,16509967,2006
16515725,PMC1431700,16515725,2006
16518403,PMC2921703,16518403,2006
16518876,,16518876,2006
16519805,PMC1431569,16519805,2006
16519817,PMC1413562,16519817,2006
16520826,PMC1386721,16520826,2006
16522791,PMC2242478,16522791,2006
16524459,PMC1421411,16524459,2006
16524469,PMC1434775,16524469,2006
16524483,PMC1421439,16524483,2006
16524833,PMC1609338,16524833,2006
16525690,,16525690,2006
16525697,,16525697,2006
16526424,,16526424,2006
16526956,PMC1450308,16526956,2006
16527453,PMC2640484,16527453,2006
16527454,,16527454,2006
16530382,,16530382,2006
16530383,,16530383,2006
16530384,,16530384,2006
16531345,,16531345,2006
16533400,PMC1440326,16533400,2006
16539701,PMC1513229,16539701,2006
16539745,PMC1472693,16539745,2006
16542417,PMC1459874,16542417,2006
16543277,,16543277,2006
16547073,,16547073,2006
16551372,PMC1435944,16551372,2006
16551474,,16551474,2006
16552250,,16552250,2006
16554755,,16554755,2006
16556315,PMC1444936,16556315,2006
16562973,,16562973,2006
16562992,,16562992,2006
16563188,PMC1557756,16563188,2006
16565924,,16565924,2006
16565951,PMC6871419,16565951,2006
16566462,,16566462,2006
16566500,,16566500,2006
16566836,PMC1570369,16566836,2006
16568546,,16568546,2006
16569230,PMC1450309,16569230,2006
16570873,,16570873,2006
16571130,PMC1450304,16571130,2006
16571137,PMC1479840,16571137,2006
16573808,PMC1484494,16573808,2006
16574093,,16574093,2006
16574641,,16574641,2006
16580211,,16580211,2006
16583922,,16583922,2006
16584131,PMC2751421,16584131,2006
16584568,PMC1526722,16584568,2006
16584572,PMC1450311,16584572,2006
16585533,PMC1458674,16585533,2006
16595078,PMC3500183,16595078,2006
16597327,PMC1523218,16597327,2006
16598694,,16598694,2006
16599737,,16599737,2006
16602136,,16602136,2006
16606446,PMC1456993,16606446,2006
16608523,PMC1458362,16608523,2006
16610958,,16610958,2006
16615898,,16615898,2006
16618368,PMC1479845,16618368,2006
16622165,PMC1513679,16622165,2006
16622188,PMC1459751,16622188,2006
16622605,,16622605,2006
16622797,,16622797,2006
16623947,PMC1462991,16623947,2006
16626502,PMC1557986,16626502,2006
16626739,PMC2707359,16626739,2006
16630343,PMC1468435,16630343,2006
16630345,PMC1489951,16630345,2006
16630896,,16630896,2006
16640774,PMC1463011,16640774,2006
16641263,PMC1472078,16641263,2006
16641319,PMC1449908,16641319,2006
16641424,PMC2632243,16641424,2006
16642460,,16642460,2006
16648260,PMC1464354,16648260,2006
16670008,PMC1482723,16670008,2006
16670678,PMC1479550,16670678,2006
16672042,PMC1481622,16672042,2006
16672239,PMC2242527,16672239,2006
16675572,,16675572,2006
16676999,,16676999,2006
16680703,,16680703,2006
16683024,PMC1449884,16683024,2006
16686381,,16686381,2006
16686404,,16686404,2006
16686413,,16686413,2006
16689701,PMC5054027,16689701,2006
16689702,PMC5054032,16689702,2006
16690744,PMC1459408,16690744,2006
16700920,PMC1481619,16700920,2006
16705270,,16705270,2006
16705271,,16705271,2006
16706716,,16706716,2006
16712732,PMC1534068,16712732,2006
16712739,PMC1522026,16712739,2006
16722169,,16722169,2006
16722180,,16722180,2006
16722576,PMC1435992,16722576,2006
16722582,PMC1440303,16722582,2006
16722772,PMC3244050,16722772,2006
16723002,PMC1810310,16723002,2006
16723003,PMC1810311,16723003,2006
16723005,PMC1810313,16723005,2006
16723006,PMC1810314,16723006,2006
16723008,PMC1810316,16723008,2006
16723009,PMC1810317,16723009,2006
16724588,,16724588,2006
16729898,PMC1524998,16729898,2006
16734895,PMC1489924,16734895,2006
16735456,,16735456,2006
16736004,PMC2361353,16736004,2006
16738409,PMC1484437,16738409,2006
16749920,PMC1533870,16749920,2006
16749936,PMC1502140,16749936,2006
16751342,PMC1484451,16751342,2006
16751606,PMC2242555,16751606,2006
16753002,,16753002,2006
16753052,PMC1522028,16753052,2006
16756662,PMC1526429,16756662,2006
16760308,PMC1489533,16760308,2006
16761367,,16761367,2006
16761810,,16761810,2006
16762047,PMC1561585,16762047,2006
16762065,PMC1564420,16762065,2006
16762072,PMC1526735,16762072,2006
16769896,PMC1480450,16769896,2006
16771540,PMC2662353,16771540,2006
16772025,PMC1526458,16772025,2006
16774677,PMC1525000,16774677,2006
16774686,PMC1550433,16774686,2006
16776821,PMC1525207,16776821,2006
16776838,PMC1552092,16776838,2006
16780582,PMC1533869,16780582,2006
16780590,PMC1550424,16780590,2006
16781189,,16781189,2006
16785428,PMC1502529,16785428,2006
16789819,PMC1479089,16789819,2006
16789841,PMC1480600,16789841,2006
16790041,PMC1559650,16790041,2006
16790052,PMC1534064,16790052,2006
16790841,PMC1524891,16790841,2006
16791826,,16791826,2006
16792281,,16792281,2006
16792282,,16792282,2006
16796244,,16796244,2006
16796745,PMC1526762,16796745,2006
16797718,PMC2423279,16797718,2006
16799122,PMC1561801,16799122,2006
16799125,PMC1561792,16799125,2006
16799127,PMC1561790,16799127,2006
16809386,,16809386,2006
16815672,,16815672,2006
16819781,,16819781,2006
16819784,,16819784,2006
16822321,PMC1550263,16822321,2006
16827571,,16827571,2006
16831106,,16831106,2006
16834566,,16834566,2006
16839194,PMC1500818,16839194,2006
16842618,PMC1569876,16842618,2006
16843731,,16843731,2006
16844704,,16844704,2006
16844982,PMC1538912,16844982,2006
16844983,PMC1538873,16844983,2006
16844986,PMC1538823,16844986,2006
16844987,PMC1538812,16844987,2006
16844989,PMC1538872,16844989,2006
16844990,PMC1538857,16844990,2006
16844994,PMC1538830,16844994,2006
16845003,PMC1538853,16845003,2006
16845004,PMC1538891,16845004,2006
16845018,PMC1538821,16845018,2006
16845056,PMC1538867,16845056,2006
16845066,PMC1538785,16845066,2006
16845089,PMC1538865,16845089,2006
16845105,PMC1538809,16845105,2006
16845627,PMC1620015,16845627,2006
16846250,PMC1484584,16846250,2006
16847565,PMC6276010,16847565,2006
16849234,PMC1578745,16849234,2006
16849248,PMC1664647,16849248,2006
16855295,PMC1524905,16855295,2006
16856499,,16856499,2006
16856671,,16856671,2006
16858668,,16858668,2006
16859500,PMC1779471,16859500,2006
16861039,,16861039,2006
16865006,,16865006,2006
16865598,,16865598,2006
16867190,PMC1559725,16867190,2006
16869964,PMC1560386,16869964,2006
16869977,PMC1550264,16869977,2006
16870651,PMC1857470,16870651,2006
16870929,,16870929,2006
16870995,PMC1557693,16870995,2006
16871718,,16871718,2006
16871720,,16871720,2006
16872501,PMC1579235,16872501,2006
16873510,,16873510,2006
16875499,PMC1550731,16875499,2006
16879725,PMC1779572,16879725,2006
16880382,PMC1567694,16880382,2006
16880385,PMC1567692,16880385,2006
16889457,,16889457,2006
16890548,PMC2435252,16890548,2006
16893465,PMC1559726,16893465,2006
16893954,PMC1540721,16893954,2006
16895608,PMC1564149,16895608,2006
16895930,,16895930,2006
16897364,PMC11520641,16897364,2006
16899605,,16899605,2006
16899653,PMC1557763,16899653,2006
16901336,PMC1578552,16901336,2006
16903371,,16903371,2006
16903374,,16903374,2006
16904096,,16904096,2006
16906869,PMC3032447,16906869,2006
16908032,,16908032,2006
16908666,PMC2064253,16908666,2006
16914437,PMC1557825,16914437,2006
16918470,,16918470,2006
16918472,,16918472,2006
16918489,PMC2666350,16918489,2006
16918996,PMC11159364,16918996,2006
16919171,PMC1564153,16919171,2006
16927028,PMC11136394,16927028,2006
16927295,,16927295,2006
16929046,PMC1656960,16929046,2006
16929726,PMC6528827,16929726,2006
16934150,PMC1579233,16934150,2006
16935929,,16935929,2006
16938899,PMC1779532,16938899,2006
16939979,PMC1664672,16939979,2006
16941370,,16941370,2006
16942918,,16942918,2006
16945146,PMC1590054,16945146,2006
16945945,,16945945,2006
16948528,PMC1557588,16948528,2006
16952323,PMC1578593,16952323,2006
16955490,,16955490,2006
16956103,,16956103,2006
16956412,PMC1586217,16956412,2006
16957211,PMC1563622,16957211,2006
16960968,,16960968,2006
16962295,,16962295,2006
16962747,PMC2858817,16962747,2006
16963325,,16963325,2006
16963498,PMC1636351,16963498,2006
16964873,PMC2569003,16964873,2006
16965176,PMC1560402,16965176,2006
16966337,PMC1636404,16966337,2006
16966363,,16966363,2006
16970551,PMC2709537,16970551,2006
16970821,PMC1592071,16970821,2006
16972690,,16972690,2006
16977698,PMC1540723,16977698,2006
16978421,PMC1594580,16978421,2006
16980117,PMC7159276,16980117,2006
16981994,PMC1584253,16981994,2006
16982045,,16982045,2006
16984653,PMC1618409,16984653,2006
16989799,PMC1994255,16989799,2006
16990432,PMC1595442,16990432,2006
16995729,PMC2536695,16995729,2006
16995738,,16995738,2006
16999579,,16999579,2006
17000092,,17000092,2006
17001988,,17001988,2006
17002805,PMC1592515,17002805,2006
17003167,,17003167,2006
17003564,,17003564,2006
17008410,PMC1622804,17008410,2006
17011164,,17011164,2006
17014735,PMC1618864,17014735,2006
17017917,,17017917,2006
17018148,PMC1622757,17018148,2006
17019508,,17019508,2006
17021032,PMC2230664,17021032,2006
17026775,PMC1624854,17026775,2006
17027692,,17027692,2006
17032441,PMC1617121,17032441,2006
17032463,PMC1626483,17032463,2006
17034649,PMC1624822,17034649,2006
17035542,PMC6674681,17035542,2006
17036818,,17036818,2006
17038174,PMC1618412,17038174,2006
17039935,,17039935,2006
17040100,,17040100,2006
17040894,PMC1635306,17040894,2006
17042943,PMC1635067,17042943,2006
17043232,PMC1635104,17043232,2006
17044919,PMC1624852,17044919,2006
17048398,PMC2748235,17048398,2006
17048468,,17048468,2006
17050007,PMC1858641,17050007,2006
17050726,PMC6674745,17050726,2006
17051303,,17051303,2006
17052348,PMC1624830,17052348,2006
17052762,,17052762,2006
17054397,PMC1617129,17054397,2006
17059604,PMC1626092,17059604,2006
17060354,,17060354,2006
17061923,,17061923,2006
17062157,PMC1635713,17062157,2006
17065425,PMC1876164,17065425,2006
17065614,PMC1626645,17065614,2006
17067382,PMC1657035,17067382,2006
17068082,PMC1635271,17068082,2006
17068128,PMC1624862,17068128,2006
17069651,PMC1634843,17069651,2006
17070708,,17070708,2006
17073367,,17073367,2006
17074078,PMC1635426,17074078,2006
17076417,,17076417,2006
17078876,PMC1794589,17078876,2006
17078886,PMC1635568,17078886,2006
17081647,,17081647,2006
17083731,PMC1647291,17083731,2006
17088282,PMC1669718,17088282,2006
17090325,PMC1657036,17090325,2006
17094223,,17094223,2006
17094227,PMC2652876,17094227,2006
17094241,,17094241,2006
17094248,,17094248,2006
17094257,PMC2553683,17094257,2006
17094802,PMC1794579,17094802,2006
17097277,PMC1761950,17097277,2006
17098402,,17098402,2006
17098928,PMC1669764,17098928,2006
17099230,PMC1669739,17099230,2006
17106103,,17106103,2006
17106946,PMC6674788,17106946,2006
17108361,PMC1669738,17108361,2006
17108610,,17108610,2006
17109634,PMC6496464,17109634,2006
17109752,PMC1654194,17109752,2006
17109764,PMC2001304,17109764,2006
17112376,PMC1665468,17112376,2006
17112386,PMC1661597,17112386,2006
17118130,PMC1683579,17118130,2006
17118133,PMC1683561,17118133,2006
17118143,PMC1683562,17118143,2006
17118144,PMC1683570,17118144,2006
17118146,PMC1683569,17118146,2006
17118147,PMC1683575,17118147,2006
17118159,PMC1775045,17118159,2006
17124346,PMC3862287,17124346,2006
17125185,,17125185,2006
17125201,,17125201,2006
17129371,PMC1687185,17129371,2006
17130137,PMC3431620,17130137,2006
17132828,PMC1716725,17132828,2006
17134477,PMC1764448,17134477,2006
17134478,PMC1764449,17134478,2006
17134479,PMC1764450,17134479,2006
17134515,PMC1716183,17134515,2006
17135200,PMC1751535,17135200,2006
17141321,PMC1945822,17141321,2006
17142240,PMC1669728,17142240,2006
17142559,,17142559,2006
17145165,,17145165,2006
17145166,,17145166,2006
17145705,PMC1751547,17145705,2006
17145715,PMC1751534,17145715,2006
17146476,PMC2360048,17146476,2006
17147806,PMC1698922,17147806,2006
17148478,PMC1761436,17148478,2006
17150993,,17150993,2006
17153950,,17153950,2006
17157800,PMC1832116,17157800,2006
17158572,PMC1796814,17158572,2006
17166054,PMC1664696,17166054,2006
17168816,,17168816,2006
17169992,PMC1802606,17169992,2006
17170009,PMC1802555,17170009,2006
